symbol,direction,signal_time,entry_price,eval_time,eval_price,pnl_pct,result,exit_reason
BEAT-USDT-SWAP,SHORT,2026-08-09T01:01:29.087531+00:00,2.9844,2026-08-09T03:13:04.866120+00:00,3.2827,-0.09995,LOSS,STOP_LOSS
MMT-USDT-SWAP,SHORT,2026-08-09T04:33:58.646823+00:00,0.2238,2026-08-09T06:33:04.688398+00:00,0.2303,-0.02904,LOSS,STOP_LOSS
RE-USDT-SWAP,SHORT,2026-08-09T06:26:50.157164+00:00,0.42019,2026-08-09T14:39:06.986560+00:00,0.39754,0.05390,WIN,TIME_EXIT
GRVT-USDT-SWAP,SHORT,2026-08-09T07:30:41.320411+00:00,0.2857,2026-08-09T11:39:57.437342+00:00,0.28861,-0.01019,LOSS,STOP_LOSS
RAVE-USDT-SWAP,LONG,2026-08-09T07:30:41.320411+00:00,0.3535,2026-08-09T09:15:03.000088+00:00,0.3391,-0.04074,LOSS,STOP_LOSS
BEAT-USDT-SWAP,SHORT,2026-08-09T07:30:41.320411+00:00,3.1955,2026-08-09T08:28:44.801649+00:00,3.2677,-0.02259,LOSS,STOP_LOSS
SNXX-USDT-SWAP,LONG,2026-08-09T08:21:11.763506+00:00,9.16,2026-08-09T16:59:23.162615+00:00,9.23,0.00764,WIN,TIME_EXIT
BEAT-USDT-SWAP,LONG,2026-08-09T09:08:58.643721+00:00,3.2039,2026-08-09T17:29:07.063427+00:00,3.5225,0.09944,WIN,TIME_EXIT
BEAT-USDT-SWAP,LONG,2026-08-09T14:33:06.105783+00:00,3.2441,2026-08-09T22:55:42.587093+00:00,3.9177,0.20764,WIN,TIME_EXIT
RAVE-USDT-SWAP,LONG,2026-08-09T14:33:06.105783+00:00,0.3192,2026-08-09T22:55:42.587093+00:00,0.3289,0.03039,WIN,TIME_EXIT
GIGGLE-USDT-SWAP,LONG,2026-08-09T16:51:56.932985+00:00,33.58,2026-08-10T01:19:41.860978+00:00,34.54,0.02859,WIN,TIME_EXIT
MUBARAK-USDT-SWAP,SHORT,2026-08-09T16:51:56.932985+00:00,0.024245,2026-08-09T17:29:07.063427+00:00,0.025555,-0.05403,LOSS,STOP_LOSS
UB-USDT-SWAP,LONG,2026-08-09T16:51:56.932985+00:00,0.13129,2026-08-09T19:18:00.520579+00:00,0.12948,-0.01379,LOSS,STOP_LOSS
BOME-USDT-SWAP,LONG,2026-08-09T23:56:09.575057+00:00,0.0008437,2026-08-10T03:27:20.216157+00:00,0.0007585,-0.10098,LOSS,STOP_LOSS
MUBARAK-USDT-SWAP,SHORT,2026-08-10T01:13:47.926196+00:00,0.028869,2026-08-10T09:54:32.132364+00:00,0.019655,0.31917,WIN,TIME_EXIT
HOME-USDT-SWAP,SHORT,2026-08-10T03:18:46.546085+00:00,0.009263,2026-08-10T05:09:32.476680+00:00,0.009878,-0.06639,LOSS,STOP_LOSS
SKHYNIX-USDT-SWAP,LONG,2026-08-10T03:18:46.546085+00:00,1019.11,2026-08-10T06:29:22.041670+00:00,1003.6,-0.01522,LOSS,STOP_LOSS
ZAMA-USDT-SWAP,SHORT,2026-08-10T06:20:53.575331+00:00,0.04633,2026-08-10T14:21:18.876132+00:00,0.0458,0.01144,WIN,TIME_EXIT
BICO-USDT-SWAP,SHORT,2026-08-10T09:46:57.760494+00:00,0.04343,2026-08-10T18:10:08.554851+00:00,0.0412,0.05135,WIN,TIME_EXIT
UB-USDT-SWAP,LONG,2026-08-10T09:46:57.760494+00:00,0.13379,2026-08-10T18:10:08.554851+00:00,0.14241,0.06443,WIN,TIME_EXIT
GIGGLE-USDT-SWAP,LONG,2026-08-10T11:47:59.515806+00:00,33.58,2026-08-10T20:08:19.468910+00:00,33.04,-0.01608,LOSS,STOP_LOSS
AAOI-USDT-SWAP,LONG,2026-08-10T12:46:42.341078+00:00,140.58,2026-08-10T15:25:25.330795+00:00,132.71,-0.05598,LOSS,STOP_LOSS
LITE-USDT-SWAP,LONG,2026-08-10T12:46:42.341078+00:00,921.3,2026-08-10T14:21:18.876132+00:00,864.31,-0.06186,LOSS,STOP_LOSS
ENA-USDT-SWAP,LONG,2026-08-10T14:14:32.495876+00:00,0.08907,2026-08-10T16:19:39.127644+00:00,0.08803,-0.01168,LOSS,STOP_LOSS
MSTR-USDT-SWAP,LONG,2026-08-10T14:14:32.495876+00:00,98.82,2026-08-10T17:15:27.410105+00:00,97.34,-0.01498,LOSS,STOP_LOSS
RE-USDT-SWAP,SHORT,2026-08-10T14:14:32.495876+00:00,0.44452,2026-08-10T22:27:05.905114+00:00,0.41199,0.07318,WIN,TIME_EXIT
BIO-USDT-SWAP,LONG,2026-08-10T14:14:32.495876+00:00,0.0274,2026-08-10T15:25:25.330795+00:00,0.02669,-0.02591,LOSS,STOP_LOSS
ETH-USDT-SWAP,LONG,2026-08-10T15:16:45.679459+00:00,1875.28,2026-08-10T23:57:28.066865+00:00,1872.5,-0.00148,FLAT,TIME_EXIT
HOME-USDT-SWAP,SHORT,2026-08-10T16:13:32.269409+00:00,0.01168,2026-08-11T01:08:26.223280+00:00,0.009383,0.19666,WIN,TIME_EXIT
BEAT-USDT-SWAP,LONG,2026-08-10T17:08:40.121280+00:00,1.8591,2026-08-10T18:10:08.554851+00:00,1.782,-0.04147,LOSS,STOP_LOSS
RE-USDT-SWAP,LONG,2026-08-10T17:08:40.121280+00:00,0.44141,2026-08-10T18:10:08.554851+00:00,0.42845,-0.02936,LOSS,STOP_LOSS
CL-USDT-SWAP,SHORT,2026-08-10T18:01:18.203455+00:00,81.64,2026-08-11T03:16:37.830398+00:00,81.82,-0.00220,FLAT,TIME_EXIT
GOOGL-USDT-SWAP,LONG,2026-08-10T18:01:18.203455+00:00,354.73,2026-08-11T03:16:37.830398+00:00,358.43,0.01043,WIN,TIME_EXIT
MMT-USDT-SWAP,LONG,2026-08-10T18:01:18.203455+00:00,0.219,2026-08-10T19:20:00.541641+00:00,0.2132,-0.02648,LOSS,STOP_LOSS
ALLO-USDT-SWAP,LONG,2026-08-10T19:13:49.970247+00:00,0.31658,2026-08-10T20:08:19.468910+00:00,0.31249,-0.01292,LOSS,STOP_LOSS
CRV-USDT-SWAP,SHORT,2026-08-11T03:10:07.004941+00:00,0.2688,2026-08-11T11:34:37.700960+00:00,0.2657,0.01153,WIN,TIME_EXIT
CAP-USDT-SWAP,SHORT,2026-08-11T03:10:07.004941+00:00,0.04641,2026-08-11T04:43:40.087111+00:00,0.04759,-0.02543,LOSS,STOP_LOSS
WLFI-USDT-SWAP,LONG,2026-08-11T03:10:07.004941+00:00,0.05522,2026-08-11T11:34:37.700960+00:00,0.05534,0.00217,FLAT,TIME_EXIT
BICO-USDT-SWAP,SHORT,2026-08-11T04:37:16.762947+00:00,0.04887,2026-08-11T13:45:42.289310+00:00,0.03862,0.20974,WIN,TIME_EXIT
CAP-USDT-SWAP,LONG,2026-08-11T05:40:30.062611+00:00,0.04664,2026-08-11T13:45:42.289310+00:00,0.0512,0.09777,WIN,TIME_EXIT
BEAT-USDT-SWAP,LONG,2026-08-11T06:33:25.010960+00:00,1.2505,2026-08-11T08:00:05.088688+00:00,1.123,-0.10196,LOSS,STOP_LOSS
SNDK-USDT-SWAP,LONG,2026-08-11T06:33:25.010960+00:00,1250.39,2026-08-11T14:50:41.951307+00:00,1257.92,0.00602,WIN,TIME_EXIT
MMT-USDT-SWAP,SHORT,2026-08-11T07:51:51.876800+00:00,0.221,2026-08-11T08:50:58.578354+00:00,0.2278,-0.03077,LOSS,STOP_LOSS
RE-USDT-SWAP,SHORT,2026-08-11T07:51:51.876800+00:00,0.42205,2026-08-11T08:50:58.578354+00:00,0.42854,-0.01538,LOSS,STOP_LOSS
MMT-USDT-SWAP,LONG,2026-08-11T10:34:32.099315+00:00,0.2249,2026-08-11T11:34:37.700960+00:00,0.2197,-0.02312,LOSS,STOP_LOSS
LINK-USDT-SWAP,LONG,2026-08-11T10:34:32.099315+00:00,8.646,2026-08-11T15:46:06.064946+00:00,8.508,-0.01596,LOSS,STOP_LOSS
GIGGLE-USDT-SWAP,LONG,2026-08-11T12:08:40.257065+00:00,35.34,2026-08-11T20:32:42.648282+00:00,38.61,0.09253,WIN,TIME_EXIT
GRVT-USDT-SWAP,LONG,2026-08-11T12:08:40.257065+00:00,0.32973,2026-08-11T13:45:42.289310+00:00,0.31048,-0.05838,LOSS,STOP_LOSS
MU-USDT-SWAP,LONG,2026-08-11T13:39:12.509905+00:00,865.0,2026-08-11T14:50:41.951307+00:00,852.53,-0.01442,LOSS,STOP_LOSS
CAP-USDT-SWAP,SHORT,2026-08-11T14:42:13.132190+00:00,0.05179,2026-08-11T18:41:33.601346+00:00,0.05386,-0.03997,LOSS,STOP_LOSS
SNDK-USDT-SWAP,LONG,2026-08-11T14:42:13.132190+00:00,1257.92,2026-08-11T23:07:54.126219+00:00,1278.36,0.01625,WIN,TIME_EXIT
SNXX-USDT-SWAP,LONG,2026-08-11T14:42:13.132190+00:00,9.75,2026-08-11T23:07:54.126219+00:00,10.06,0.03179,WIN,TIME_EXIT
BEAT-USDT-SWAP,LONG,2026-08-11T15:37:56.685664+00:00,0.9366,2026-08-11T23:56:45.043651+00:00,1.0256,0.09502,WIN,TIME_EXIT
RE-USDT-SWAP,SHORT,2026-08-11T15:37:56.685664+00:00,0.41831,2026-08-11T23:56:45.043651+00:00,0.41846,-0.00036,FLAT,TIME_EXIT
AVAX-USDT-SWAP,SHORT,2026-08-11T19:43:57.970028+00:00,6.259,2026-08-12T05:22:23.062843+00:00,6.289,-0.00479,FLAT,TIME_EXIT
BEAT-USDT-SWAP,LONG,2026-08-11T22:03:31.704445+00:00,1.0429,2026-08-11T23:07:54.126219+00:00,1.0227,-0.01937,LOSS,STOP_LOSS
ENA-USDT-SWAP,LONG,2026-08-11T22:03:31.704445+00:00,0.08961,2026-08-12T06:48:52.570630+00:00,0.08871,-0.01004,LOSS,STOP_LOSS
HOME-USDT-SWAP,SHORT,2026-08-12T01:09:41.174861+00:00,0.009499,2026-08-12T03:36:50.866993+00:00,0.009594,-0.01000,LOSS,STOP_LOSS
ARB-USDT-SWAP,LONG,2026-08-12T05:14:11.578354+00:00,0.07968,2026-08-12T06:48:52.570630+00:00,0.07861,-0.01343,LOSS,STOP_LOSS
SKHYNIX-USDT-SWAP,LONG,2026-08-12T05:14:11.578354+00:00,1060.92,2026-08-12T13:49:27.141819+00:00,1099.6,0.03646,WIN,TIME_EXIT
AEON-USDT-SWAP,LONG,2026-08-12T06:42:40.339797+00:00,0.05775,2026-08-12T14:49:42.310469+00:00,0.05885,0.01905,WIN,TIME_EXIT
BEAT-USDT-SWAP,SHORT,2026-08-12T06:42:40.339797+00:00,1.1945,2026-08-12T09:37:56.398223+00:00,1.2501,-0.04655,LOSS,STOP_LOSS
ALLO-USDT-SWAP,LONG,2026-08-12T08:03:33.454100+00:00,0.30328,2026-08-12T11:34:19.040749+00:00,0.28566,-0.05810,LOSS,STOP_LOSS
APR-USDT-SWAP,SHORT,2026-08-12T08:03:33.454100+00:00,0.326,2026-08-12T09:37:56.398223+00:00,0.3529,-0.08252,LOSS,STOP_LOSS
CRV-USDT-SWAP,SHORT,2026-08-12T08:03:33.454100+00:00,0.2849,2026-08-12T16:41:49.496870+00:00,0.2745,0.03650,WIN,TIME_EXIT
CAP-USDT-SWAP,SHORT,2026-08-12T09:30:14.172054+00:00,0.05823,2026-08-12T17:46:16.445842+00:00,0.05695,0.02198,WIN,TIME_EXIT
GIGGLE-USDT-SWAP,LONG,2026-08-12T09:30:14.172054+00:00,36.53,2026-08-12T10:42:40.449799+00:00,36.12,-0.01122,LOSS,STOP_LOSS
H-USDT-SWAP,LONG,2026-08-12T10:36:14.736688+00:00,0.08655,2026-08-12T18:42:22.867776+00:00,0.08992,0.03894,WIN,TIME_EXIT
AAOI-USDT-SWAP,LONG,2026-08-12T13:42:40.486778+00:00,130.76,2026-08-12T22:17:11.507670+00:00,137.38,0.05063,WIN,TIME_EXIT
AEON-USDT-SWAP,LONG,2026-08-12T13:42:40.486778+00:00,0.0589,2026-08-12T15:45:05.899507+00:00,0.05704,-0.03158,LOSS,STOP_LOSS
APR-USDT-SWAP,SHORT,2026-08-12T13:42:40.486778+00:00,0.3873,2026-08-12T14:49:42.310469+00:00,0.4239,-0.09450,LOSS,STOP_LOSS
FIL-USDT-SWAP,LONG,2026-08-12T13:42:40.486778+00:00,0.704,2026-08-12T19:54:20.501167+00:00,0.6899,-0.02003,LOSS,STOP_LOSS
BICO-USDT-SWAP,LONG,2026-08-12T14:43:11.851021+00:00,0.03438,2026-08-12T21:34:30.992759+00:00,0.03345,-0.02705,LOSS,STOP_LOSS
SPCX-USDT-SWAP,SHORT,2026-08-12T15:38:46.695967+00:00,142.32,2026-08-12T17:46:16.445842+00:00,144.92,-0.01827,LOSS,STOP_LOSS
GRVT-USDT-SWAP,LONG,2026-08-12T19:45:57.238828+00:00,0.3286,2026-08-12T20:41:45.586902+00:00,0.32434,-0.01296,LOSS,STOP_LOSS
APR-USDT-SWAP,SHORT,2026-08-12T21:25:59.667151+00:00,0.4753,2026-08-12T22:17:11.507670+00:00,0.4807,-0.01136,LOSS,STOP_LOSS
HOME-USDT-SWAP,SHORT,2026-08-13T00:43:12.630248+00:00,0.009525,2026-08-13T03:22:35.473239+00:00,0.009672,-0.01543,LOSS,STOP_LOSS
MMT-USDT-SWAP,LONG,2026-08-13T00:43:12.630248+00:00,0.1797,2026-08-13T09:37:57.432389+00:00,0.166,-0.07624,LOSS,STOP_LOSS
SAMSUNG-USDT-SWAP,SHORT,2026-08-13T03:13:54.596733+00:00,189.77,2026-08-13T11:35:33.834890+00:00,185.11,0.02456,WIN,TIME_EXIT
CAP-USDT-SWAP,SHORT,2026-08-13T06:42:31.812741+00:00,0.0587,2026-08-13T14:50:43.895823+00:00,0.05393,0.08126,WIN,TIME_EXIT
SOXL-USDT-SWAP,LONG,2026-08-13T06:42:31.812741+00:00,144.55,2026-08-13T08:13:08.837865+00:00,142.19,-0.01633,LOSS,STOP_LOSS
DOS-USDT-SWAP,SHORT,2026-08-13T09:31:31.718811+00:00,0.2863,2026-08-13T17:47:17.419702+00:00,0.2819,0.01537,WIN,TIME_EXIT
DELL-USDT-SWAP,SHORT,2026-08-13T09:31:31.718811+00:00,503.95,2026-08-13T17:47:17.419702+00:00,499.55,0.00873,WIN,TIME_EXIT
HOME-USDT-SWAP,SHORT,2026-08-13T10:42:27.874805+00:00,0.010723,2026-08-13T12:16:47.302316+00:00,0.010851,-0.01194,LOSS,STOP_LOSS
RE-USDT-SWAP,SHORT,2026-08-13T10:42:27.874805+00:00,0.45801,2026-08-13T18:43:00.422092+00:00,0.4515,0.01421,WIN,TIME_EXIT
APR-USDT-SWAP,LONG,2026-08-13T13:43:26.708590+00:00,0.4741,2026-08-13T22:09:19.245270+00:00,0.5093,0.07425,WIN,TIME_EXIT
SKHY-USDT-SWAP,SHORT,2026-08-13T16:32:56.667001+00:00,166.85,2026-08-14T00:50:28.318146+00:00,165.7,0.00689,WIN,TIME_EXIT
SNDK-USDT-SWAP,SHORT,2026-08-13T16:32:56.667001+00:00,1548.41,2026-08-13T17:47:17.419702+00:00,1564.94,-0.01068,LOSS,STOP_LOSS
HOME-USDT-SWAP,SHORT,2026-08-13T19:42:26.611778+00:00,0.010918,2026-08-14T05:09:08.089802+00:00,0.011228,-0.02839,LOSS,STOP_LOSS
AAOI-USDT-SWAP,LONG,2026-08-13T20:20:05.903729+00:00,131.4,2026-08-14T05:09:08.089802+00:00,131.65,0.00190,FLAT,TIME_EXIT
APR-USDT-SWAP,LONG,2026-08-13T22:59:07.900608+00:00,0.4977,2026-08-14T00:50:28.318146+00:00,0.4572,-0.08137,LOSS,STOP_LOSS
UB-USDT-SWAP,LONG,2026-08-13T22:59:07.900608+00:00,0.1372,2026-08-13T23:50:26.412868+00:00,0.13524,-0.01429,LOSS,STOP_LOSS
EDEN-USDT-SWAP,SHORT,2026-08-14T03:12:08.694495+00:00,0.07959,2026-08-14T11:34:17.069779+00:00,0.05692,0.28483,WIN,TIME_EXIT
MMT-USDT-SWAP,SHORT,2026-08-14T03:12:08.694495+00:00,0.1775,2026-08-14T05:09:08.089802+00:00,0.1812,-0.02085,LOSS,STOP_LOSS
CAP-USDT-SWAP,SHORT,2026-08-14T06:40:13.680040+00:00,0.06058,2026-08-14T09:26:46.471854+00:00,0.06193,-0.02228,LOSS,STOP_LOSS
GRVT-USDT-SWAP,LONG,2026-08-14T08:01:00.230340+00:00,0.3359,2026-08-14T09:26:46.471854+00:00,0.33246,-0.01024,LOSS,STOP_LOSS
UB-USDT-SWAP,LONG,2026-08-14T10:30:21.689750+00:00,0.13113,2026-08-14T16:31:09.830978+00:00,0.12875,-0.01815,LOSS,STOP_LOSS
DOS-USDT-SWAP,SHORT,2026-08-14T12:05:06.223456+00:00,0.2788,2026-08-14T13:46:50.566861+00:00,0.2895,-0.03838,LOSS,STOP_LOSS
SKHYNIX-USDT-SWAP,LONG,2026-08-14T12:05:06.223456+00:00,1190.97,2026-08-14T15:34:52.047095+00:00,1167.76,-0.01949,LOSS,STOP_LOSS
CAP-USDT-SWAP,SHORT,2026-08-14T13:38:03.992522+00:00,0.06881,2026-08-14T14:43:08.489089+00:00,0.07328,-0.06496,LOSS,STOP_LOSS
GRVT-USDT-SWAP,LONG,2026-08-14T13:38:03.992522+00:00,0.33756,2026-08-14T14:43:08.489089+00:00,0.32933,-0.02438,LOSS,STOP_LOSS
ROBO-USDT-SWAP,LONG,2026-08-14T15:28:18.225272+00:00,0.01495,2026-08-14T16:31:09.830978+00:00,0.0148,-0.01003,LOSS,STOP_LOSS
MRVL-USDT-SWAP,LONG,2026-08-14T15:28:18.225272+00:00,218.66,2026-08-14T23:51:00.820024+00:00,221.85,0.01459,WIN,TIME_EXIT
SNXX-USDT-SWAP,SHORT,2026-08-14T15:28:18.225272+00:00,15.9,2026-08-14T18:21:22.511850+00:00,16.06,-0.01006,LOSS,STOP_LOSS
AEON-USDT-SWAP,LONG,2026-08-14T18:12:41.322823+00:00,0.06346,2026-08-14T19:19:55.036894+00:00,0.06204,-0.02238,LOSS,STOP_LOSS
APR-USDT-SWAP,LONG,2026-08-14T19:13:13.478573+00:00,0.5271,2026-08-14T20:31:56.290396+00:00,0.5195,-0.01442,LOSS,STOP_LOSS
PIEVERSE-USDT-SWAP,LONG,2026-08-14T20:53:10.985034+00:00,0.7994,2026-08-15T05:11:14.661221+00:00,0.8365,0.04641,WIN,TIME_EXIT
ETHFI-USDT-SWAP,LONG,2026-08-14T20:53:10.985034+00:00,0.4463,2026-08-15T05:11:14.661221+00:00,0.4472,0.00202,FLAT,TIME_EXIT
WLFI-USDT-SWAP,LONG,2026-08-14T20:53:10.985034+00:00,0.05621,2026-08-14T21:54:24.230344+00:00,0.0555,-0.01263,LOSS,STOP_LOSS
AEON-USDT-SWAP,LONG,2026-08-15T00:00:13.941719+00:00,0.06525,2026-08-15T03:29:22.576835+00:00,0.06366,-0.02437,LOSS,STOP_LOSS
RE-USDT-SWAP,SHORT,2026-08-15T00:00:13.941719+00:00,0.4521,2026-08-15T01:36:37.584374+00:00,0.4588,-0.01482,LOSS,STOP_LOSS
DOS-USDT-SWAP,SHORT,2026-08-15T02:37:27.839388+00:00,0.2946,2026-08-15T10:53:37.774973+00:00,0.2704,0.08215,WIN,TIME_EXIT
ETHFI-USDT-SWAP,LONG,2026-08-15T02:37:27.839388+00:00,0.4533,2026-08-15T04:53:01.103250+00:00,0.4479,-0.01191,LOSS,STOP_LOSS
BOME-USDT-SWAP,LONG,2026-08-15T04:01:49.873514+00:00,0.0007737,2026-08-15T12:03:04.459420+00:00,0.0007838,0.01305,WIN,TIME_EXIT
LINK-USDT-SWAP,LONG,2026-08-15T04:01:49.873514+00:00,9.525,2026-08-15T06:46:11.615959+00:00,9.409,-0.01218,LOSS,STOP_LOSS
AVAX-USDT-SWAP,LONG,2026-08-15T04:44:33.692322+00:00,6.733,2026-08-15T06:46:11.615959+00:00,6.649,-0.01248,LOSS,STOP_LOSS
ROBO-USDT-SWAP,SHORT,2026-08-15T05:37:04.786110+00:00,0.02024,2026-08-15T13:47:15.686414+00:00,0.01367,0.32460,WIN,TIME_EXIT
OP-USDT-SWAP,LONG,2026-08-15T06:39:54.205697+00:00,0.08687,2026-08-15T13:47:15.686414+00:00,0.08594,-0.01071,LOSS,STOP_LOSS
PIEVERSE-USDT-SWAP,LONG,2026-08-15T07:44:33.090935+00:00,0.8036,2026-08-15T15:50:45.420162+00:00,0.8447,0.05114,WIN,TIME_EXIT
GRVT-USDT-SWAP,LONG,2026-08-15T08:43:32.778321+00:00,0.30242,2026-08-15T09:45:55.967837+00:00,0.29803,-0.01452,LOSS,STOP_LOSS
DOS-USDT-SWAP,SHORT,2026-08-15T08:43:32.778321+00:00,0.2837,2026-08-15T16:53:17.614921+00:00,0.2734,0.03631,WIN,TIME_EXIT
APR-USDT-SWAP,LONG,2026-08-15T09:02:35.646590+00:00,0.1896,2026-08-15T11:39:16.172539+00:00,0.1869,-0.01424,LOSS,STOP_LOSS
HOME-USDT-SWAP,SHORT,2026-08-15T10:45:14.958555+00:00,0.009545,2026-08-15T19:00:04.024393+00:00,0.008765,0.08172,WIN,TIME_EXIT
ETHFI-USDT-SWAP,LONG,2026-08-15T11:11:28.144606+00:00,0.4762,2026-08-15T15:50:45.420162+00:00,0.4714,-0.01008,LOSS,STOP_LOSS
BEAT-USDT-SWAP,LONG,2026-08-15T11:32:46.878747+00:00,0.4713,2026-08-15T12:27:56.002497+00:00,0.4632,-0.01719,LOSS,STOP_LOSS
ROBO-USDT-SWAP,LONG,2026-08-15T11:32:46.878747+00:00,0.01461,2026-08-15T13:12:13.783097+00:00,0.01392,-0.04723,LOSS,STOP_LOSS
H-USDT-SWAP,LONG,2026-08-15T11:54:25.806470+00:00,0.12788,2026-08-15T20:00:02.336583+00:00,0.14875,0.16320,WIN,TIME_EXIT
BOME-USDT-SWAP,LONG,2026-08-15T13:58:13.715093+00:00,0.0008196,2026-08-15T22:04:34.550060+00:00,0.000869,0.06027,WIN,TIME_EXIT
GRVT-USDT-SWAP,LONG,2026-08-15T14:45:08.781664+00:00,0.30228,2026-08-15T19:23:17.424287+00:00,0.29907,-0.01062,LOSS,STOP_LOSS
PIEVERSE-USDT-SWAP,LONG,2026-08-15T15:24:50.685429+00:00,0.842,2026-08-15T18:03:28.530169+00:00,0.8324,-0.01140,LOSS,STOP_LOSS
BEAT-USDT-SWAP,LONG,2026-08-15T16:47:13.832204+00:00,0.45,2026-08-15T17:19:50.203956+00:00,0.436,-0.03111,LOSS,STOP_LOSS
BASED-USDT-SWAP,LONG,2026-08-15T17:12:48.570679+00:00,0.07893,2026-08-16T02:24:52.733759+00:00,0.08538,0.08172,WIN,TIME_EXIT
ROBO-USDT-SWAP,SHORT,2026-08-15T18:15:41.524775+00:00,0.0143,2026-08-16T02:24:52.733759+00:00,0.01367,0.04406,WIN,TIME_EXIT
BASED-USDT-SWAP,LONG,2026-08-15T22:56:23.521410+00:00,0.08213,2026-08-16T00:01:52.691930+00:00,0.07991,-0.02703,LOSS,STOP_LOSS
RE-USDT-SWAP,LONG,2026-08-15T23:34:52.419307+00:00,0.46062,2026-08-16T04:13:58.756565+00:00,0.45556,-0.01099,LOSS,STOP_LOSS
APR-USDT-SWAP,LONG,2026-08-16T00:49:55.499725+00:00,0.148,2026-08-16T09:09:33.865697+00:00,0.187,0.26351,WIN,TIME_EXIT
BEAT-USDT-SWAP,LONG,2026-08-16T02:16:45.170458+00:00,0.3366,2026-08-16T10:27:11.960313+00:00,0.3965,0.17796,WIN,TIME_EXIT
H-USDT-SWAP,LONG,2026-08-16T04:48:20.781863+00:00,0.15616,2026-08-16T10:27:11.960313+00:00,0.14846,-0.04931,LOSS,STOP_LOSS
GRVT-USDT-SWAP,LONG,2026-08-16T05:19:53.054924+00:00,0.28925,2026-08-16T13:50:39.570857+00:00,0.29967,0.03602,WIN,TIME_EXIT
CAP-USDT-SWAP,SHORT,2026-08-16T05:19:53.054924+00:00,0.06681,2026-08-16T06:31:58.597610+00:00,0.0682,-0.02081,LOSS,STOP_LOSS
CHIP-USDT-SWAP,LONG,2026-08-16T05:19:53.054924+00:00,0.02691,2026-08-16T13:50:39.570857+00:00,0.02853,0.06020,WIN,TIME_EXIT
XPL-USDT-SWAP,LONG,2026-08-16T05:19:53.054924+00:00,0.07751,2026-08-16T13:50:39.570857+00:00,0.07713,-0.00490,FLAT,TIME_EXIT
KAITO-USDT-SWAP,SHORT,2026-08-16T05:50:40.619468+00:00,0.3523,2026-08-16T08:07:44.113081+00:00,0.363,-0.03037,LOSS,STOP_LOSS
BEAT-USDT-SWAP,LONG,2026-08-16T09:56:56.843217+00:00,0.4098,2026-08-16T10:27:11.960313+00:00,0.3965,-0.03245,LOSS,STOP_LOSS
CHIP-USDT-SWAP,SHORT,2026-08-16T11:11:48.908221+00:00,0.03052,2026-08-16T11:38:48.960070+00:00,0.03139,-0.02851,LOSS,STOP_LOSS
H-USDT-SWAP,LONG,2026-08-16T13:07:14.387641+00:00,0.14849,2026-08-16T13:50:39.570857+00:00,0.12155,-0.18143,LOSS,STOP_LOSS
CAP-USDT-SWAP,SHORT,2026-08-16T13:42:39.120398+00:00,0.06917,2026-08-16T22:00:56.306381+00:00,0.06594,0.04670,WIN,TIME_EXIT
CRV-USDT-SWAP,LONG,2026-08-16T14:24:37.809765+00:00,0.2465,2026-08-16T22:41:39.487234+00:00,0.2488,0.00933,WIN,TIME_EXIT
GIGGLE-USDT-SWAP,LONG,2026-08-16T15:12:41.801318+00:00,32.85,2026-08-16T16:03:56.857235+00:00,32.34,-0.01553,LOSS,STOP_LOSS
CHIP-USDT-SWAP,SHORT,2026-08-16T15:35:02.045717+00:00,0.03053,2026-08-16T23:41:25.466624+00:00,0.02797,0.08385,WIN,TIME_EXIT
WLFI-USDT-SWAP,LONG,2026-08-16T15:55:22.088043+00:00,0.05965,2026-08-17T00:00:39.500810+00:00,0.05941,-0.00402,FLAT,TIME_EXIT
ROBO-USDT-SWAP,SHORT,2026-08-16T16:14:20.783208+00:00,0.01565,2026-08-17T00:51:00.983988+00:00,0.01433,0.08435,WIN,TIME_EXIT
AEON-USDT-SWAP,LONG,2026-08-16T16:42:37.904046+00:00,0.07001,2026-08-16T17:06:55.489823+00:00,0.069,-0.01443,LOSS,STOP_LOSS
WLD-USDT-SWAP,LONG,2026-08-16T17:53:53.931127+00:00,0.3618,2026-08-16T21:22:38.701119+00:00,0.3581,-0.01023,LOSS,STOP_LOSS
APR-USDT-SWAP,LONG,2026-08-16T20:56:27.317092+00:00,0.1964,2026-08-16T22:41:39.487234+00:00,0.1944,-0.01018,LOSS,STOP_LOSS
HOME-USDT-SWAP,SHORT,2026-08-16T21:14:29.889138+00:00,0.007615,2026-08-17T05:33:42.172329+00:00,0.006979,0.08352,WIN,TIME_EXIT
BSB-USDT-SWAP,LONG,2026-08-17T04:00:16.657763+00:00,0.1275,2026-08-17T10:53:37.857849+00:00,0.1208,-0.05255,LOSS,STOP_LOSS
KAITO-USDT-SWAP,SHORT,2026-08-17T04:55:22.321415+00:00,0.3456,2026-08-17T13:22:27.186854+00:00,0.3492,-0.01042,LOSS,STOP_LOSS
CHIP-USDT-SWAP,SHORT,2026-08-17T05:27:38.520688+00:00,0.02931,2026-08-17T07:05:46.903760+00:00,0.03126,-0.06653,LOSS,STOP_LOSS
RE-USDT-SWAP,SHORT,2026-08-17T05:27:38.520688+00:00,0.42418,2026-08-17T14:01:28.342157+00:00,0.41187,0.02902,WIN,TIME_EXIT
